"x","q","t","value","nu","backend"
-4,14.5833333333333,1.66666666666667,-0.438320146595109,6,"series_reference"
-3.5,14.5833333333333,1.66666666666667,-1.19983470570729,6,"series_reference"
-3,14.5833333333333,1.66666666666667,-1.9575993664931,6,"series_reference"
-2.5,14.5833333333333,1.66666666666667,-2.66940102716273,6,"series_reference"
-2,14.5833333333333,1.66666666666667,-3.28580261028452,6,"series_reference"
-1.5,14.5833333333333,1.66666666666667,-3.75837641536252,6,"series_reference"
-1,14.5833333333333,1.66666666666667,-4.04813194723282,6,"series_reference"
-0.5,14.5833333333333,1.66666666666667,-4.13185797902262,6,"series_reference"
0,14.5833333333333,1.66666666666667,-4.00165704267598,6,"series_reference"
0.5,14.5833333333333,1.66666666666667,-3.66197981709976,6,"series_reference"
1,14.5833333333333,1.66666666666667,-3.12931131873452,6,"series_reference"
1.5,14.5833333333333,1.66666666666667,-2.43652140233655,6,"series_reference"
2,14.5833333333333,1.66666666666667,-1.63831889855142,6,"series_reference"
2.5,14.5833333333333,1.66666666666667,-0.809482843169902,6,"series_reference"
3,14.5833333333333,1.66666666666667,-0.0300605897803834,6,"series_reference"
3.5,14.5833333333333,1.66666666666667,0.636825511732438,6,"series_reference"
4,14.5833333333333,1.66666666666667,1.16044987405636,6,"series_reference"
-4,16.6666666666667,1.66666666666667,-0.760119099628139,6,"series_reference"
-3.5,16.6666666666667,1.66666666666667,-1.54344256895923,6,"series_reference"
-3,16.6666666666667,1.66666666666667,-2.31306702154025,6,"series_reference"
-2.5,16.6666666666667,1.66666666666667,-3.02507526946161,6,"series_reference"
-2,16.6666666666667,1.66666666666667,-3.63057740885161,6,"series_reference"
-1.5,16.6666666666667,1.66666666666667,-4.08439001729415,6,"series_reference"
-1,16.6666666666667,1.66666666666667,-4.35324989104202,6,"series_reference"
-0.5,16.6666666666667,1.66666666666667,-4.41964756337864,6,"series_reference"
0,16.6666666666667,1.66666666666667,-4.27939858625785,6,"series_reference"
0.5,16.6666666666667,1.66666666666667,-3.93761417118127,6,"series_reference"
1,16.6666666666667,1.66666666666667,-3.40791980674365,6,"series_reference"
1.5,16.6666666666667,1.66666666666667,-2.71699443738672,6,"series_reference"
2,16.6666666666667,1.66666666666667,-1.9117392216795,6,"series_reference"
2.5,16.6666666666667,1.66666666666667,-1.06122178147493,6,"series_reference"
3,16.6666666666667,1.66666666666667,-0.245593295711034,6,"series_reference"
3.5,16.6666666666667,1.66666666666667,0.465896026009858,6,"series_reference"
4,16.6666666666667,1.66666666666667,1.03415841586486,6,"series_reference"
-4,18.75,1.66666666666667,-1.06453567570889,6,"series_reference"
-3.5,18.75,1.66666666666667,-1.86406853530699,6,"series_reference"
-3,18.75,1.66666666666667,-2.63996454372183,6,"series_reference"
-2.5,18.75,1.66666666666667,-3.34725400257616,6,"series_reference"
-2,18.75,1.66666666666667,-3.93826911245589,6,"series_reference"
-1.5,18.75,1.66666666666667,-4.37163199432609,6,"series_reference"
-1,18.75,1.66666666666667,-4.61961077160861,6,"series_reference"
-0.5,18.75,1.66666666666667,-4.66979174532621,6,"series_reference"
0,18.75,1.66666666666667,-4.52116517335384,6,"series_reference"
0.5,18.75,1.66666666666667,-4.17939029219153,6,"series_reference"
1,18.75,1.66666666666667,-3.65567124904039,6,"series_reference"
1.5,18.75,1.66666666666667,-2.97124594650005,6,"series_reference"
2,18.75,1.66666666666667,-2.16557456493754,6,"series_reference"
2.5,18.75,1.66666666666667,-1.30123241465149,6,"series_reference"
3,18.75,1.66666666666667,-0.456658652547082,6,"series_reference"
3.5,18.75,1.66666666666667,0.294399615132846,6,"series_reference"
4,18.75,1.66666666666667,0.904889007531651,6,"series_reference"
-4,20.8333333333333,1.66666666666667,-1.35293622166671,6,"series_reference"
-3.5,20.8333333333333,1.66666666666667,-2.16400102036898,6,"series_reference"
-3,20.8333333333333,1.66666666666667,-2.94167737603381,6,"series_reference"
-2.5,20.8333333333333,1.66666666666667,-3.64049419033005,6,"series_reference"
-2,20.8333333333333,1.66666666666667,-4.21455852851839,6,"series_reference"
-1.5,20.8333333333333,1.66666666666667,-4.62660386176215,6,"series_reference"
-1,20.8333333333333,1.66666666666667,-4.8541402187199,6,"series_reference"
-0.5,20.8333333333333,1.66666666666667,-4.88927279308492,6,"series_reference"
0,20.8333333333333,1.66666666666667,-4.73367731730413,6,"series_reference"
0.5,20.8333333333333,1.66666666666667,-4.39344120937619,6,"series_reference"
1,20.8333333333333,1.66666666666667,-3.8777076092221,6,"series_reference"
1.5,20.8333333333333,1.66666666666667,-3.20298573306045,6,"series_reference"
2,20.8333333333333,1.66666666666667,-2.40185077088402,6,"series_reference"
2.5,20.8333333333333,1.66666666666667,-1.53006203923671,6,"series_reference"
3,20.8333333333333,1.66666666666667,-0.662952761709496,6,"series_reference"
3.5,20.8333333333333,1.66666666666667,0.122836557848386,6,"series_reference"
4,20.8333333333333,1.66666666666667,0.772989431434986,6,"series_reference"
-4,22.9166666666667,1.66666666666667,-1.62657335880094,6,"series_reference"
-3.5,22.9166666666667,1.66666666666667,-2.44523878747818,6,"series_reference"
-3,22.9166666666667,1.66666666666667,-3.22104859033796,6,"series_reference"
-2.5,22.9166666666667,1.66666666666667,-3.90850925686078,6,"series_reference"
-2,22.9166666666667,1.66666666666667,-4.46395109300122,6,"series_reference"
-1.5,22.9166666666667,1.66666666666667,-4.85436071601771,6,"series_reference"
-1,22.9166666666667,1.66666666666667,-5.06215056439711,6,"series_reference"
-0.5,22.9166666666667,1.66666666666667,-5.08340368582802,6,"series_reference"
0,22.9166666666667,1.66666666666667,-4.92204492641452,6,"series_reference"
0.5,22.9166666666667,1.66666666666667,-4.58446908890702,6,"series_reference"
1,22.9166666666667,1.66666666666667,-4.07805254282478,6,"series_reference"
1.5,22.9166666666667,1.66666666666667,-3.41522362466827,6,"series_reference"
2,22.9166666666667,1.66666666666667,-2.62231023159207,6,"series_reference"
2.5,22.9166666666667,1.66666666666667,-1.7482464112693,6,"series_reference"
3,22.9166666666667,1.66666666666667,-0.864238567125394,6,"series_reference"
3.5,22.9166666666667,1.66666666666667,-0.0483286554485716,6,"series_reference"
4,22.9166666666667,1.66666666666667,0.638810013124852,6,"series_reference"
-4,25,1.66666666666667,-1.88658250928916,6,"series_reference"
-3.5,25,1.66666666666667,-2.70951840543271,6,"series_reference"
-3,25,1.66666666666667,-3.48047190442296,6,"series_reference"
-2.5,25,1.66666666666667,-4.15435408226146,6,"series_reference"
-2,25,1.66666666666667,-4.69007685805532,6,"series_reference"
-1.5,25,1.66666666666667,-5.05890745101145,6,"series_reference"
-1,25,1.66666666666667,-5.24780044182226,6,"series_reference"
-0.5,25,1.66666666666667,-5.25631362399775,6,"series_reference"
0,25,1.66666666666667,-5.09023368542248,6,"series_reference"
0.5,25,1.66666666666667,-4.75614762822183,6,"series_reference"
1,25,1.66666666666667,-4.25990627754059,6,"series_reference"
1.5,25,1.66666666666667,-3.61043259399153,6,"series_reference"
2,25,1.66666666666667,-2.82846304264367,6,"series_reference"
2.5,25,1.66666666666667,-1.95630675161051,6,"series_reference"
3,25,1.66666666666667,-1.06033864900619,6,"series_reference"
3.5,25,1.66666666666667,-0.218668717543714,6,"series_reference"
4,25,1.66666666666667,0.502700206956847,6,"series_reference"
-4,0,1.875,1.9557699600769,6,"series_reference"
-3.5,0,1.875,1.47631611207036,6,"series_reference"
-3,0,1.875,1.15128224023204,6,"series_reference"
-2.5,0,1.875,0.928606690301157,6,"series_reference"
-2,0,1.875,0.670832736741005,6,"series_reference"
-1.5,0,1.875,0.572059129845242,6,"series_reference"
-1,0,1.875,0.556124625652608,6,"series_reference"
-0.5,0,1.875,0.613472883408951,6,"series_reference"
0,0,1.875,0.721258921402155,6,"series_reference"
0.5,0,1.875,0.834251450649116,6,"series_reference"
1,0,1.875,0.939067316304849,6,"series_reference"
1.5,0,1.875,1.07640748823524,6,"series_reference"
2,0,1.875,1.26116731091225,6,"series_reference"
2.5,0,1.875,1.4871114068996,6,"series_reference"
3,0,1.875,1.73639284484785,6,"series_reference"
3.5,0,1.875,1.98039281801714,6,"series_reference"
4,0,1.875,2.19065661050096,6,"series_reference"
-4,2.08333333333333,1.875,1.40947214745712,6,"series_reference"
-3.5,2.08333333333333,1.875,0.848565484997692,6,"series_reference"
-3,2.08333333333333,1.875,0.396696263194025,6,"series_reference"
-2.5,2.08333333333333,1.875,0.00135595342416117,6,"series_reference"
-2,2.08333333333333,1.875,-0.371600760100272,6,"series_reference"
-1.5,2.08333333333333,1.875,-0.74810399162441,6,"series_reference"
-1,2.08333333333333,1.875,-0.988589206035099,6,"series_reference"
-0.5,2.08333333333333,1.875,-1.10677369689579,6,"series_reference"
0,2.08333333333333,1.875,-1.06423100061801,6,"series_reference"
0.5,2.08333333333333,1.875,-0.843723438022163,6,"series_reference"
1,2.08333333333333,1.875,-0.472531924849278,6,"series_reference"
1.5,2.08333333333333,1.875,-0.00977542683444454,6,"series_reference"
2,2.08333333333333,1.875,0.481357320344619,6,"series_reference"
2.5,2.08333333333333,1.875,0.955409711978628,6,"series_reference"
3,2.08333333333333,1.875,1.38532691346234,6,"series_reference"
3.5,2.08333333333333,1.875,1.75237243682809,6,"series_reference"
4,2.08333333333333,1.875,2.04416008896816,6,"series_reference"
-4,4.16666666666667,1.875,0.890259226918472,6,"series_reference"
-3.5,4.16666666666667,1.875,0.358201794364662,6,"series_reference"
-3,4.16666666666667,1.875,-0.226153503041115,6,"series_reference"
-2.5,4.16666666666667,1.875,-0.82966916118429,6,"series_reference"
-2,4.16666666666667,1.875,-1.34685611476625,6,"series_reference"
-1.5,4.16666666666667,1.875,-1.81836390626142,6,"series_reference"
-1,4.16666666666667,1.875,-2.1715759022026,6,"series_reference"
-0.5,4.16666666666667,1.875,-2.34386115951175,6,"series_reference"
0,4.16666666666667,1.875,-2.2848679906493,6,"series_reference"
0.5,4.16666666666667,1.875,-1.98786686421546,6,"series_reference"
1,4.16666666666667,1.875,-1.48892159266565,6,"series_reference"
1.5,4.16666666666667,1.875,-0.859282025209236,6,"series_reference"
2,4.16666666666667,1.875,-0.183141646753585,6,"series_reference"
2.5,4.16666666666667,1.875,0.467026199562504,6,"series_reference"
3,4.16666666666667,1.875,1.04354370617405,6,"series_reference"
3.5,4.16666666666667,1.875,1.52120652240431,6,"series_reference"
4,4.16666666666667,1.875,1.89169680569126,6,"series_reference"
-4,6.25,1.875,0.397893670174776,6,"series_reference"
-3.5,6.25,1.875,-0.220920729533114,6,"series_reference"
-3,6.25,1.875,-0.889431263053091,6,"series_reference"
-2.5,6.25,1.875,-1.54141275034306,6,"series_reference"
-2,6.25,1.875,-2.1753306217029,6,"series_reference"
-1.5,6.25,1.875,-2.70731859897584,6,"series_reference"
-1,6.25,1.875,-3.0888809188575,6,"series_reference"
-0.5,6.25,1.875,-3.25485655270684,6,"series_reference"
0,6.25,1.875,-3.17031384550898,6,"series_reference"
0.5,6.25,1.875,-2.83146276805856,6,"series_reference"
1,6.25,1.875,-2.27010979257059,6,"series_reference"
1.5,6.25,1.875,-1.55089370957711,6,"series_reference"
2,6.25,1.875,-0.759961446409269,6,"series_reference"
2.5,6.25,1.875,0.0162299662350289,6,"series_reference"
3,6.25,1.875,0.71143995886967,6,"series_reference"
3.5,6.25,1.875,1.2878780152295,6,"series_reference"
4,6.25,1.875,1.73376966565509,6,"series_reference"
-4,8.33333333333333,1.875,-0.0681174480087599,6,"series_reference"
-3.5,8.33333333333333,1.875,-0.758800685554041,6,"series_reference"
-3,8.33333333333333,1.875,-1.4916393956365,6,"series_reference"
-2.5,8.33333333333333,1.875,-2.20633233209693,6,"series_reference"
-2,8.33333333333333,1.875,-2.87264672508311,6,"series_reference"
-1.5,8.33333333333333,1.875,-3.42923326383317,6,"series_reference"
-1,8.33333333333333,1.875,-3.80563457023529,6,"series_reference"
-0.5,8.33333333333333,1.875,-3.95452481371263,6,"series_reference"
0,8.33333333333333,1.875,-3.84904236129017,6,"series_reference"
0.5,8.33333333333333,1.875,-3.4878358783163,6,"series_reference"
1,8.33333333333333,1.875,-2.89653646839678,6,"series_reference"
1.5,8.33333333333333,1.875,-2.1297683421283,6,"series_reference"
2,8.33333333333333,1.875,-1.26778445977903,6,"series_reference"
2.5,8.33333333333333,1.875,-0.401595777599033,6,"series_reference"
3,8.33333333333333,1.875,0.389262910869135,6,"series_reference"
3.5,8.33333333333333,1.875,1.05330082457013,6,"series_reference"
4,8.33333333333333,1.875,1.57090156713885,6,"series_reference"
-4,10.4166666666667,1.875,-0.458844887030992,6,"series_reference"
-3.5,10.4166666666667,1.875,-1.25736144575935,6,"series_reference"
-3,10.4166666666667,1.875,-2.03728113801682,6,"series_reference"
-2.5,10.4166666666667,1.875,-2.7902279908646,6,"series_reference"
-2,10.4166666666667,1.875,-3.47381042949355,6,"series_reference"
-1.5,10.4166666666667,1.875,-4.02492966592204,6,"series_reference"
-1,10.4166666666667,1.875,-4.38418275142591,6,"series_reference"
-0.5,10.4166666666667,1.875,-4.51261272471207,6,"series_reference"
0,10.4166666666667,1.875,-4.39043584469283,6,"series_reference"
0.5,10.4166666666667,1.875,-4.01747193974584,6,"series_reference"
1,10.4166666666667,1.875,-3.41386732418568,6,"series_reference"
1.5,10.4166666666667,1.875,-2.62425050123734,6,"series_reference"
2,10.4166666666667,1.875,-1.71986573139724,6,"series_reference"
2.5,10.4166666666667,1.875,-0.790228735785922,6,"series_reference"
3,10.4166666666667,1.875,0.0771422507916562,6,"series_reference"
3.5,10.4166666666667,1.875,0.818316506788348,6,"series_reference"
4,10.4166666666667,1.875,1.40362827326779,6,"series_reference"
-4,12.5,1.875,-0.887225134810247,6,"series_reference"
-3.5,12.5,1.875,-1.71903757010074,6,"series_reference"
-3,12.5,1.875,-2.52287565469134,6,"series_reference"
-2.5,12.5,1.875,-3.30485852479499,6,"series_reference"
-2,12.5,1.875,-3.98935350557164,6,"series_reference"
-1.5,12.5,1.875,-4.5251948304433,6,"series_reference"
-1,12.5,1.875,-4.86259688440793,6,"series_reference"
-0.5,12.5,1.875,-4.97043663367876,6,"series_reference"
0,12.5,1.875,-4.83471941863187,6,"series_reference"
0.5,12.5,1.875,-4.45618164214294,6,"series_reference"
1,12.5,1.875,-3.85050483240437,6,"series_reference"
1.5,12.5,1.875,-3.05332780551148,6,"series_reference"
2,12.5,1.875,-2.12596497024128,6,"series_reference"
2.5,12.5,1.875,-1.15280234259079,6,"series_reference"
3,12.5,1.875,-0.224884559683897,6,"series_reference"
3.5,12.5,1.875,0.583693025309852,6,"series_reference"
4,12.5,1.875,1.23249164157668,6,"series_reference"
-4,14.5833333333333,1.875,-1.28926079134098,6,"series_reference"
-3.5,14.5833333333333,1.875,-2.13461604028549,6,"series_reference"
-3,14.5833333333333,1.875,-2.97522920633273,6,"series_reference"
-2.5,14.5833333333333,1.875,-3.76101285573759,6,"series_reference"
-2,14.5833333333333,1.875,-4.43652836989729,6,"series_reference"
-1.5,14.5833333333333,1.875,-4.95200617990301,6,"series_reference"
-1,14.5833333333333,1.875,-5.26585425284537,6,"series_reference"
-0.5,14.5833333333333,1.875,-5.35400647920291,6,"series_reference"
0,14.5833333333333,1.875,-5.20713169233172,6,"series_reference"
0.5,14.5833333333333,1.875,-4.82686084671802,6,"series_reference"
1,14.5833333333333,1.875,-4.22531330003715,6,"series_reference"
1.5,14.5833333333333,1.875,-3.43034804568059,6,"series_reference"
2,14.5833333333333,1.875,-2.49348340443116,6,"series_reference"
2.5,14.5833333333333,1.875,-1.49194768863714,6,"series_reference"
3,14.5833333333333,1.875,-0.516852442295596,6,"series_reference"
3.5,14.5833333333333,1.875,0.350125146207402,6,"series_reference"
4,14.5833333333333,1.875,1.05803334135236,6,"series_reference"
-4,16.6666666666667,1.875,-1.66674905410948,6,"series_reference"
-3.5,16.6666666666667,1.875,-2.53511275274439,6,"series_reference"
-3,16.6666666666667,1.875,-3.38573999260708,6,"series_reference"
-2.5,16.6666666666667,1.875,-4.16730960581441,6,"series_reference"
-2,16.6666666666667,1.875,-4.82847339691348,6,"series_reference"
-1.5,16.6666666666667,1.875,-5.32098683504607,6,"series_reference"
-1,16.6666666666667,1.875,-5.61102183986424,6,"series_reference"
-0.5,16.6666666666667,1.875,-5.68065726696998,6,"series_reference"
0,16.6666666666667,1.875,-5.5245077592094,6,"series_reference"
0.5,16.6666666666667,1.875,-5.1450112500293,6,"series_reference"
1,16.6666666666667,1.875,-4.55144534902345,6,"series_reference"
1.5,16.6666666666667,1.875,-3.76504838529419,6,"series_reference"
2,16.6666666666667,1.875,-2.82817103539739,6,"series_reference"
2.5,16.6666666666667,1.875,-1.80989914194634,6,"series_reference"
3,16.6666666666667,1.875,-0.798853239357395,6,"series_reference"
3.5,16.6666666666667,1.875,0.1182360778307,6,"series_reference"
4,16.6666666666667,1.875,0.880789153631747,6,"series_reference"
-4,18.75,1.875,-2.02152211488306,6,"series_reference"
-3.5,18.75,1.875,-2.90579053532229,6,"series_reference"
-3,18.75,1.875,-3.7598810683554,6,"series_reference"
-2.5,18.75,1.875,-4.53293043189716,6,"series_reference"
-2,18.75,1.875,-5.17512631172664,6,"series_reference"
