"x","q","t","region","reference","surrogate","value_error","grad_error","hess_error","method","label"
2.52439105955223,4.0398883656111,0.376069525320981,"interior_stable",-0.523749485183994,-0.545983958849471,0.022234473665477,0.0373007037373507,0.641136471786334,"spline","selected"
6.72266611697422,4.91609168893573,0.934861420197989,"interior_stable",0.173485916792107,0.176176577879973,0.00269066108786575,0.0439413519484605,1.19969680694711,"spline","selected"
8.10629868846402,4.79418049096071,0.671590730290206,"interior_stable",2.42305918753221,2.43358428264416,0.0105250951119533,0.00727520159010355,0.669458904080655,"spline","selected"
5.28985404158867,2.11873377154934,0.500912752436719,"interior_stable",2.35062458920175,2.32856223903674,0.0220623501650108,0.0223168117878604,18.185081725779,"spline","selected"
7.05382604406504,3.51636603461729,1.24097228097329,"interior_stable",-0.388903054147113,-0.396634500975569,0.0077314468284555,0.0276917476045717,1.11982000268397,"spline","selected"
1.47858181659215,4.576900180402,1.01674535614568,"interior_stable",-3.42568226594787,-3.42271315617515,0.00296910977272002,0.00956980627474722,0.244938408955086,"spline","selected"
1.70483735913195,5.14251889338471,0.739535197156135,"interior_stable",-2.05392389021998,-2.05456416714933,0.000640276929342765,0.0257241517528762,0.309327015518411,"spline","selected"
5.49358070968599,3.89583031903588,1.04978823833881,"interior_stable",-0.5259611225351,-0.536058258043749,0.0100971355086498,0.042842759707348,1.93024936327637,"spline","selected"
4.73969272260563,4.77787184918301,0.516917563878347,"interior_stable",0.327310378911957,0.308363641237615,0.018946737674342,0.0390630269510432,2.0752296060066,"spline","selected"
2.2811394507102,2.09780762372318,1.30835398955805,"interior_stable",-2.39158267192288,-2.39132551217042,0.00025715975246321,0.0262921351712759,0.392643666984977,"spline","selected"
1.12618184514866,4.79509084445179,0.681299479472635,"interior_stable",-1.54244297543709,-1.53335067669413,0.00909229874295403,0.0138928637084403,0.343512296593701,"spline","selected"
4.20868244589073,4.02578203853854,1.34517370681466,"interior_stable",-4.93386224694806,-4.92298831077437,0.0108739361736943,0.0219047510986608,2.1671013513784,"spline","selected"
5.45774205494277,4.25843540613502,1.09156783144345,"interior_stable",-1.33482208785658,-1.34572024221328,0.0108981543567028,0.0249963938426222,1.99364214971577,"spline","selected"
6.3260529520105,2.18522355493511,1.32779861008907,"interior_stable",0.801640552901913,0.81233228618805,0.0106917332861369,0.0106843376295307,1.31310094574586,"spline","selected"
